trainable params: 1,949,696 || all params: 6,245,533,696 || trainable%: 0.031217444255383614
--> Model

--> model has 1.949696M params

train_dataset: Dataset({
    features: ['input_ids', 'labels'],
    num_rows: 1207
})
val_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
test_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
{'loss': 1.6692, 'grad_norm': 0.0, 'learning_rate': 9.958333333333334e-06, 'epoch': 0.01}
{'eval_rouge-1': 41.411556, 'eval_rouge-2': 18.681292, 'eval_rouge-l': 31.069422, 'eval_bleu-4': 0.11005110058707306, 'eval_runtime': 100.8496, 'eval_samples_per_second': 0.496, 'eval_steps_per_second': 0.05, 'epoch': 0.33}
{'loss': 1.5742, 'grad_norm': 5.144947052001953, 'learning_rate': 8.291666666666667e-06, 'epoch': 0.34}
{'loss': 1.5891, 'grad_norm': 6.5858635902404785, 'learning_rate': 8.25e-06, 'epoch': 0.35}
{'loss': 1.3917, 'grad_norm': 7.081488132476807, 'learning_rate': 8.208333333333334e-06, 'epoch': 0.36}
{'loss': 1.6314, 'grad_norm': 6.475839138031006, 'learning_rate': 8.166666666666668e-06, 'epoch': 0.36}
{'loss': 1.7021, 'grad_norm': 7.414718151092529, 'learning_rate': 8.125000000000001e-06, 'epoch': 0.37}
{'loss': 1.6088, 'grad_norm': 7.280134201049805, 'learning_rate': 8.083333333333334e-06, 'epoch': 0.38}
{'loss': 1.5876, 'grad_norm': 5.149066925048828, 'learning_rate': 8.041666666666668e-06, 'epoch': 0.39}
{'loss': 1.3806, 'grad_norm': 6.982663631439209, 'learning_rate': 8.000000000000001e-06, 'epoch': 0.4}
{'loss': 1.3632, 'grad_norm': 0.0, 'learning_rate': 7.958333333333333e-06, 'epoch': 0.41}
{'loss': 1.9188, 'grad_norm': 3.8705639839172363, 'learning_rate': 7.916666666666667e-06, 'epoch': 0.41}
{'eval_rouge-1': 42.638976, 'eval_rouge-2': 19.607623999999998, 'eval_rouge-l': 32.482516000000004, 'eval_bleu-4': 0.11752641945159464, 'eval_runtime': 97.331, 'eval_samples_per_second': 0.514, 'eval_steps_per_second': 0.051, 'epoch': 0.41}
{'loss': 1.0434, 'grad_norm': 3.758312940597534, 'learning_rate': 7.875e-06, 'epoch': 0.42}
{'loss': 1.5423, 'grad_norm': 0.0, 'learning_rate': 7.833333333333333e-06, 'epoch': 0.43}
{'loss': 1.5783, 'grad_norm': 3.409379720687866, 'learning_rate': 7.791666666666667e-06, 'epoch': 0.44}
{'loss': 1.0793, 'grad_norm': 9.051896095275879, 'learning_rate': 7.75e-06, 'epoch': 0.45}
{'loss': 1.2572, 'grad_norm': 6.973440647125244, 'learning_rate': 7.708333333333334e-06, 'epoch': 0.46}
{'loss': 1.425, 'grad_norm': 0.0, 'learning_rate': 7.666666666666667e-06, 'epoch': 0.46}
{'loss': 1.5738, 'grad_norm': 4.402961730957031, 'learning_rate': 7.625e-06, 'epoch': 0.47}
{'loss': 1.6098, 'grad_norm': 6.959699630737305, 'learning_rate': 7.583333333333333e-06, 'epoch': 0.48}
{'loss': 1.8349, 'grad_norm': 7.148568630218506, 'learning_rate': 7.541666666666667e-06, 'epoch': 0.49}
{'loss': 1.3634, 'grad_norm': 3.5242745876312256, 'learning_rate': 7.500000000000001e-06, 'epoch': 0.5}
{'eval_rouge-1': 43.39224, 'eval_rouge-2': 20.413216, 'eval_rouge-l': 33.193908, 'eval_bleu-4': 0.12497444668048203, 'eval_runtime': 78.3187, 'eval_samples_per_second': 0.638, 'eval_steps_per_second': 0.064, 'epoch': 0.5}
{'loss': 1.6635, 'grad_norm': 7.552008152008057, 'learning_rate': 7.4583333333333345e-06, 'epoch': 0.51}
{'loss': 1.3148, 'grad_norm': 0.0, 'learning_rate': 7.416666666666668e-06, 'epoch': 0.51}
{'loss': 1.4797, 'grad_norm': 0.0, 'learning_rate': 7.375000000000001e-06, 'epoch': 0.52}
{'loss': 1.2267, 'grad_norm': 7.296609401702881, 'learning_rate': 7.333333333333333e-06, 'epoch': 0.53}
{'loss': 1.5681, 'grad_norm': 4.369279861450195, 'learning_rate': 7.291666666666667e-06, 'epoch': 0.54}
{'loss': 1.4783, 'grad_norm': 6.90099573135376, 'learning_rate': 7.25e-06, 'epoch': 0.55}
{'loss': 1.4979, 'grad_norm': 0.0, 'learning_rate': 7.2083333333333335e-06, 'epoch': 0.56}
{'loss': 1.4124, 'grad_norm': 0.0, 'learning_rate': 7.166666666666667e-06, 'epoch': 0.56}
{'loss': 1.6746, 'grad_norm': 10.945581436157227, 'learning_rate': 7.125e-06, 'epoch': 0.57}
{'loss': 1.3268, 'grad_norm': 11.208341598510742, 'learning_rate': 7.083333333333335e-06, 'epoch': 0.58}
{'eval_rouge-1': 44.988986000000004, 'eval_rouge-2': 21.427802, 'eval_rouge-l': 34.762226000000005, 'eval_bleu-4': 0.13451601369820335, 'eval_runtime': 83.9585, 'eval_samples_per_second': 0.596, 'eval_steps_per_second': 0.06, 'epoch': 0.58}
{'loss': 1.2306, 'grad_norm': 7.352757453918457, 'learning_rate': 7.041666666666668e-06, 'epoch': 0.59}
{'loss': 1.1435, 'grad_norm': 5.8792853355407715, 'learning_rate': 7e-06, 'epoch': 0.6}
{'loss': 1.3451, 'grad_norm': 0.0, 'learning_rate': 6.958333333333333e-06, 'epoch': 0.6}
{'loss': 1.4608, 'grad_norm': 0.0, 'learning_rate': 6.916666666666667e-06, 'epoch': 0.61}
{'loss': 1.3022, 'grad_norm': 4.157411575317383, 'learning_rate': 6.875e-06, 'epoch': 0.62}
{'loss': 1.5574, 'grad_norm': 7.1770501136779785, 'learning_rate': 6.833333333333334e-06, 'epoch': 0.63}
{'loss': 1.4568, 'grad_norm': 5.419048309326172, 'learning_rate': 6.791666666666667e-06, 'epoch': 0.64}
{'loss': 1.4942, 'grad_norm': 5.651459217071533, 'learning_rate': 6.750000000000001e-06, 'epoch': 0.65}
{'loss': 1.4981, 'grad_norm': 7.307283878326416, 'learning_rate': 6.708333333333333e-06, 'epoch': 0.65}
{'loss': 1.5473, 'grad_norm': 6.757849216461182, 'learning_rate': 6.666666666666667e-06, 'epoch': 0.66}
{'eval_rouge-1': 46.85379600000001, 'eval_rouge-2': 22.445050000000002, 'eval_rouge-l': 36.399032, 'eval_bleu-4': 0.13771947251244895, 'eval_runtime': 86.312, 'eval_samples_per_second': 0.579, 'eval_steps_per_second': 0.058, 'epoch': 0.66}
{'loss': 1.4305, 'grad_norm': 0.0, 'learning_rate': 6.625e-06, 'epoch': 0.67}
{'loss': 1.4428, 'grad_norm': 0.0, 'learning_rate': 6.5833333333333335e-06, 'epoch': 0.68}
{'loss': 1.488, 'grad_norm': 5.516282558441162, 'learning_rate': 6.541666666666667e-06, 'epoch': 0.69}
{'loss': 1.0032, 'grad_norm': 4.591072082519531, 'learning_rate': 6.5000000000000004e-06, 'epoch': 0.7}
{'loss': 1.3291, 'grad_norm': 0.0, 'learning_rate': 6.458333333333334e-06, 'epoch': 0.7}
{'loss': 1.4182, 'grad_norm': 5.995511054992676, 'learning_rate': 6.416666666666667e-06, 'epoch': 0.71}
{'loss': 1.255, 'grad_norm': 0.0, 'learning_rate': 6.375e-06, 'epoch': 0.72}
{'loss': 1.3499, 'grad_norm': 5.966858863830566, 'learning_rate': 6.333333333333333e-06, 'epoch': 0.73}
{'loss': 1.7376, 'grad_norm': 0.0, 'learning_rate': 6.291666666666667e-06, 'epoch': 0.74}
{'loss': 0.9347, 'grad_norm': 8.414727210998535, 'learning_rate': 6.25e-06, 'epoch': 0.75}
{'eval_rouge-1': 46.292714000000004, 'eval_rouge-2': 21.166821999999996, 'eval_rouge-l': 35.792106, 'eval_bleu-4': 0.13030551028873533, 'eval_runtime': 70.946, 'eval_samples_per_second': 0.705, 'eval_steps_per_second': 0.07, 'epoch': 0.75}
{'loss': 1.0561, 'grad_norm': 4.2089056968688965, 'learning_rate': 6.208333333333334e-06, 'epoch': 0.75}
{'loss': 1.2778, 'grad_norm': 5.667693614959717, 'learning_rate': 6.166666666666667e-06, 'epoch': 0.76}
{'loss': 1.4714, 'grad_norm': 5.748952865600586, 'learning_rate': 6.125000000000001e-06, 'epoch': 0.77}
{'loss': 0.9367, 'grad_norm': 0.0, 'learning_rate': 6.083333333333333e-06, 'epoch': 0.78}
{'loss': 1.5414, 'grad_norm': 5.767062664031982, 'learning_rate': 6.041666666666667e-06, 'epoch': 0.79}
{'loss': 1.4198, 'grad_norm': 14.000332832336426, 'learning_rate': 6e-06, 'epoch': 0.8}
{'loss': 1.6691, 'grad_norm': 7.485396385192871, 'learning_rate': 5.958333333333334e-06, 'epoch': 0.8}
{'loss': 1.3167, 'grad_norm': 0.0, 'learning_rate': 5.916666666666667e-06, 'epoch': 0.81}
{'loss': 1.2767, 'grad_norm': 6.838591575622559, 'learning_rate': 5.8750000000000005e-06, 'epoch': 0.82}
{'loss': 1.3306, 'grad_norm': 7.637360095977783, 'learning_rate': 5.833333333333334e-06, 'epoch': 0.83}
{'eval_rouge-1': 47.24777000000001, 'eval_rouge-2': 22.595388, 'eval_rouge-l': 37.494586, 'eval_bleu-4': 0.14466894018435253, 'eval_runtime': 65.4686, 'eval_samples_per_second': 0.764, 'eval_steps_per_second': 0.076, 'epoch': 0.83}
{'loss': 1.1541, 'grad_norm': 5.4208760261535645, 'learning_rate': 5.791666666666667e-06, 'epoch': 0.84}
{'loss': 1.3499, 'grad_norm': 8.046619415283203, 'learning_rate': 5.75e-06, 'epoch': 0.85}
{'loss': 1.0847, 'grad_norm': 6.599031448364258, 'learning_rate': 5.7083333333333335e-06, 'epoch': 0.85}
{'loss': 0.9048, 'grad_norm': 0.0, 'learning_rate': 5.666666666666667e-06, 'epoch': 0.86}
{'loss': 1.0669, 'grad_norm': 4.980981826782227, 'learning_rate': 5.625e-06, 'epoch': 0.87}
{'loss': 1.427, 'grad_norm': 4.87800931930542, 'learning_rate': 5.583333333333334e-06, 'epoch': 0.88}
{'loss': 1.4397, 'grad_norm': 7.5079345703125, 'learning_rate': 5.541666666666667e-06, 'epoch': 0.89}
{'loss': 1.2689, 'grad_norm': 8.108251571655273, 'learning_rate': 5.500000000000001e-06, 'epoch': 0.89}
{'loss': 1.4437, 'grad_norm': 5.585038185119629, 'learning_rate': 5.458333333333333e-06, 'epoch': 0.9}
{'loss': 1.1776, 'grad_norm': 4.62315034866333, 'learning_rate': 5.416666666666667e-06, 'epoch': 0.91}
{'eval_rouge-1': 48.072686000000004, 'eval_rouge-2': 23.150884, 'eval_rouge-l': 37.682514, 'eval_bleu-4': 0.14832247776931826, 'eval_runtime': 66.1843, 'eval_samples_per_second': 0.755, 'eval_steps_per_second': 0.076, 'epoch': 0.91}
{'loss': 1.65, 'grad_norm': 7.4983038902282715, 'learning_rate': 5.375e-06, 'epoch': 0.92}
{'loss': 1.3391, 'grad_norm': 0.0, 'learning_rate': 5.333333333333334e-06, 'epoch': 0.93}
{'loss': 1.3388, 'grad_norm': 6.953418731689453, 'learning_rate': 5.291666666666667e-06, 'epoch': 0.94}
{'loss': 1.0742, 'grad_norm': 5.379960536956787, 'learning_rate': 5.2500000000000006e-06, 'epoch': 0.94}
{'loss': 1.4659, 'grad_norm': 6.874774932861328, 'learning_rate': 5.208333333333334e-06, 'epoch': 0.95}
{'loss': 1.3645, 'grad_norm': 0.0, 'learning_rate': 5.1666666666666675e-06, 'epoch': 0.96}
{'loss': 1.5833, 'grad_norm': 8.330678939819336, 'learning_rate': 5.125e-06, 'epoch': 0.97}
{'loss': 1.562, 'grad_norm': 0.0, 'learning_rate': 5.0833333333333335e-06, 'epoch': 0.98}
{'loss': 1.2026, 'grad_norm': 0.0, 'learning_rate': 5.041666666666667e-06, 'epoch': 0.99}
{'loss': 1.3524, 'grad_norm': 4.625461578369141, 'learning_rate': 5e-06, 'epoch': 0.99}
{'eval_rouge-1': 49.07171, 'eval_rouge-2': 23.746882, 'eval_rouge-l': 38.943232, 'eval_bleu-4': 0.1515954454573093, 'eval_runtime': 65.7895, 'eval_samples_per_second': 0.76, 'eval_steps_per_second': 0.076, 'epoch': 0.99}
{'loss': 1.3271, 'grad_norm': 4.829458713531494, 'learning_rate': 4.958333333333334e-06, 'epoch': 1.0}
{'loss': 1.1963, 'grad_norm': 6.405300617218018, 'learning_rate': 4.9166666666666665e-06, 'epoch': 1.01}
{'loss': 1.3117, 'grad_norm': 13.172140121459961, 'learning_rate': 4.875e-06, 'epoch': 1.02}
{'loss': 1.4853, 'grad_norm': 8.095490455627441, 'learning_rate': 4.833333333333333e-06, 'epoch': 1.03}
{'loss': 1.5523, 'grad_norm': 7.047943115234375, 'learning_rate': 4.791666666666668e-06, 'epoch': 1.04}
{'loss': 1.5652, 'grad_norm': 5.877108573913574, 'learning_rate': 4.75e-06, 'epoch': 1.04}
{'loss': 1.4874, 'grad_norm': 0.0, 'learning_rate': 4.708333333333334e-06, 'epoch': 1.05}
{'loss': 1.3342, 'grad_norm': 5.610416412353516, 'learning_rate': 4.666666666666667e-06, 'epoch': 1.06}
{'loss': 1.4913, 'grad_norm': 0.0, 'learning_rate': 4.625000000000001e-06, 'epoch': 1.07}
{'loss': 0.8939, 'grad_norm': 6.367824554443359, 'learning_rate': 4.583333333333333e-06, 'epoch': 1.08}
{'eval_rouge-1': 47.44580800000001, 'eval_rouge-2': 22.65794, 'eval_rouge-l': 38.009518, 'eval_bleu-4': 0.1449932083857263, 'eval_runtime': 62.4389, 'eval_samples_per_second': 0.801, 'eval_steps_per_second': 0.08, 'epoch': 1.08}
{'loss': 1.1249, 'grad_norm': 7.016756057739258, 'learning_rate': 4.541666666666667e-06, 'epoch': 1.09}
{'loss': 1.1708, 'grad_norm': 0.0, 'learning_rate': 4.5e-06, 'epoch': 1.09}
{'loss': 1.205, 'grad_norm': 8.70453929901123, 'learning_rate': 4.4583333333333336e-06, 'epoch': 1.1}
{'loss': 1.1635, 'grad_norm': 0.0, 'learning_rate': 4.416666666666667e-06, 'epoch': 1.11}
{'loss': 1.3102, 'grad_norm': 0.0, 'learning_rate': 4.3750000000000005e-06, 'epoch': 1.12}
{'loss': 1.2142, 'grad_norm': 6.527441501617432, 'learning_rate': 4.333333333333334e-06, 'epoch': 1.13}
{'loss': 1.3263, 'grad_norm': 0.0, 'learning_rate': 4.2916666666666665e-06, 'epoch': 1.14}
{'loss': 1.2623, 'grad_norm': 8.981298446655273, 'learning_rate': 4.25e-06, 'epoch': 1.14}
{'loss': 1.5764, 'grad_norm': 0.0, 'learning_rate': 4.208333333333333e-06, 'epoch': 1.15}
{'loss': 1.1197, 'grad_norm': 0.0, 'learning_rate': 4.166666666666667e-06, 'epoch': 1.16}
{'eval_rouge-1': 47.919564, 'eval_rouge-2': 22.848568, 'eval_rouge-l': 38.340562, 'eval_bleu-4': 0.14360666640092892, 'eval_runtime': 60.6963, 'eval_samples_per_second': 0.824, 'eval_steps_per_second': 0.082, 'epoch': 1.16}
{'loss': 1.1742, 'grad_norm': 5.637064456939697, 'learning_rate': 4.125e-06, 'epoch': 1.17}
{'loss': 1.4874, 'grad_norm': 5.078782558441162, 'learning_rate': 4.083333333333334e-06, 'epoch': 1.18}
{'loss': 1.7171, 'grad_norm': 8.161229133605957, 'learning_rate': 4.041666666666667e-06, 'epoch': 1.18}
{'loss': 1.091, 'grad_norm': 0.0, 'learning_rate': 4.000000000000001e-06, 'epoch': 1.19}
{'loss': 1.5303, 'grad_norm': 0.0, 'learning_rate': 3.958333333333333e-06, 'epoch': 1.2}
{'loss': 1.188, 'grad_norm': 9.805804252624512, 'learning_rate': 3.916666666666667e-06, 'epoch': 1.21}
{'loss': 1.5463, 'grad_norm': 7.865231990814209, 'learning_rate': 3.875e-06, 'epoch': 1.22}
{'loss': 0.98, 'grad_norm': 0.0, 'learning_rate': 3.833333333333334e-06, 'epoch': 1.23}
{'loss': 1.2698, 'grad_norm': 0.0, 'learning_rate': 3.7916666666666666e-06, 'epoch': 1.23}
{'loss': 1.3085, 'grad_norm': 8.205327987670898, 'learning_rate': 3.7500000000000005e-06, 'epoch': 1.24}
{'eval_rouge-1': 49.98309799999999, 'eval_rouge-2': 23.993100000000005, 'eval_rouge-l': 40.32848, 'eval_bleu-4': 0.15704371140408097, 'eval_runtime': 58.9969, 'eval_samples_per_second': 0.848, 'eval_steps_per_second': 0.085, 'epoch': 1.24}
{'loss': 1.3506, 'grad_norm': 9.255975723266602, 'learning_rate': 3.708333333333334e-06, 'epoch': 1.25}
{'loss': 1.4555, 'grad_norm': 4.791499614715576, 'learning_rate': 3.6666666666666666e-06, 'epoch': 1.26}
{'loss': 1.2975, 'grad_norm': 6.192753791809082, 'learning_rate': 3.625e-06, 'epoch': 1.27}
{'loss': 1.4097, 'grad_norm': 6.120779037475586, 'learning_rate': 3.5833333333333335e-06, 'epoch': 1.28}
{'loss': 1.3091, 'grad_norm': 7.433565139770508, 'learning_rate': 3.5416666666666673e-06, 'epoch': 1.28}
{'loss': 1.6257, 'grad_norm': 6.280488967895508, 'learning_rate': 3.5e-06, 'epoch': 1.29}
{'loss': 1.5169, 'grad_norm': 14.644378662109375, 'learning_rate': 3.4583333333333334e-06, 'epoch': 1.3}
{'loss': 1.2647, 'grad_norm': 7.040173530578613, 'learning_rate': 3.416666666666667e-06, 'epoch': 1.31}
{'loss': 1.3561, 'grad_norm': 0.0, 'learning_rate': 3.3750000000000003e-06, 'epoch': 1.32}
{'loss': 1.0133, 'grad_norm': 7.341025352478027, 'learning_rate': 3.3333333333333333e-06, 'epoch': 1.33}
{'eval_rouge-1': 49.771024, 'eval_rouge-2': 24.492166, 'eval_rouge-l': 40.45491199999999, 'eval_bleu-4': 0.16282019414607202, 'eval_runtime': 59.4147, 'eval_samples_per_second': 0.842, 'eval_steps_per_second': 0.084, 'epoch': 1.33}
{'loss': 1.5211, 'grad_norm': 8.820755958557129, 'learning_rate': 3.2916666666666668e-06, 'epoch': 1.33}
{'loss': 1.4324, 'grad_norm': 8.30810260772705, 'learning_rate': 3.2500000000000002e-06, 'epoch': 1.34}
{'loss': 1.2529, 'grad_norm': 5.381651878356934, 'learning_rate': 3.2083333333333337e-06, 'epoch': 1.35}
{'loss': 1.1733, 'grad_norm': 0.0, 'learning_rate': 3.1666666666666667e-06, 'epoch': 1.36}
{'loss': 1.2315, 'grad_norm': 7.020510673522949, 'learning_rate': 3.125e-06, 'epoch': 1.37}
{'loss': 1.5102, 'grad_norm': 9.396961212158203, 'learning_rate': 3.0833333333333336e-06, 'epoch': 1.38}
{'loss': 1.6113, 'grad_norm': 8.845215797424316, 'learning_rate': 3.0416666666666666e-06, 'epoch': 1.38}
{'loss': 1.0621, 'grad_norm': 0.0, 'learning_rate': 3e-06, 'epoch': 1.39}
{'loss': 1.2304, 'grad_norm': 4.800275802612305, 'learning_rate': 2.9583333333333335e-06, 'epoch': 1.4}
{'loss': 1.2694, 'grad_norm': 8.149797439575195, 'learning_rate': 2.916666666666667e-06, 'epoch': 1.41}
{'eval_rouge-1': 50.125362, 'eval_rouge-2': 24.671694, 'eval_rouge-l': 40.562374, 'eval_bleu-4': 0.1618745532471952, 'eval_runtime': 58.8397, 'eval_samples_per_second': 0.85, 'eval_steps_per_second': 0.085, 'epoch': 1.41}
{'loss': 1.4997, 'grad_norm': 5.749180793762207, 'learning_rate': 2.875e-06, 'epoch': 1.42}
{'loss': 1.3503, 'grad_norm': 6.326491355895996, 'learning_rate': 2.8333333333333335e-06, 'epoch': 1.43}
{'loss': 1.5015, 'grad_norm': 8.224235534667969, 'learning_rate': 2.791666666666667e-06, 'epoch': 1.43}
{'loss': 1.7611, 'grad_norm': 0.0, 'learning_rate': 2.7500000000000004e-06, 'epoch': 1.44}
{'loss': 1.3671, 'grad_norm': 6.21648645401001, 'learning_rate': 2.7083333333333334e-06, 'epoch': 1.45}
{'loss': 1.1112, 'grad_norm': 0.0, 'learning_rate': 2.666666666666667e-06, 'epoch': 1.46}
{'loss': 1.2906, 'grad_norm': 8.123254776000977, 'learning_rate': 2.6250000000000003e-06, 'epoch': 1.47}
{'loss': 1.1806, 'grad_norm': 5.111457824707031, 'learning_rate': 2.5833333333333337e-06, 'epoch': 1.47}
{'loss': 1.5676, 'grad_norm': 8.148910522460938, 'learning_rate': 2.5416666666666668e-06, 'epoch': 1.48}
{'loss': 0.9519, 'grad_norm': 7.212502479553223, 'learning_rate': 2.5e-06, 'epoch': 1.49}
{'eval_rouge-1': 49.089915999999995, 'eval_rouge-2': 23.5175, 'eval_rouge-l': 40.192986, 'eval_bleu-4': 0.15467113146981856, 'eval_runtime': 58.024, 'eval_samples_per_second': 0.862, 'eval_steps_per_second': 0.086, 'epoch': 1.49}
{'loss': 1.1084, 'grad_norm': 0.0, 'learning_rate': 2.4583333333333332e-06, 'epoch': 1.5}
{'loss': 1.2573, 'grad_norm': 6.009463310241699, 'learning_rate': 2.4166666666666667e-06, 'epoch': 1.51}
{'loss': 1.2533, 'grad_norm': 0.0, 'learning_rate': 2.375e-06, 'epoch': 1.52}
{'loss': 1.5242, 'grad_norm': 8.793331146240234, 'learning_rate': 2.3333333333333336e-06, 'epoch': 1.52}
{'loss': 1.1918, 'grad_norm': 6.081965923309326, 'learning_rate': 2.2916666666666666e-06, 'epoch': 1.53}
{'loss': 1.3844, 'grad_norm': 7.447906494140625, 'learning_rate': 2.25e-06, 'epoch': 1.54}
{'loss': 0.9266, 'grad_norm': 5.170067310333252, 'learning_rate': 2.2083333333333335e-06, 'epoch': 1.55}
{'loss': 0.735, 'grad_norm': 7.2593512535095215, 'learning_rate': 2.166666666666667e-06, 'epoch': 1.56}
{'loss': 1.4574, 'grad_norm': 4.892860412597656, 'learning_rate': 2.125e-06, 'epoch': 1.57}
{'loss': 1.2278, 'grad_norm': 8.652600288391113, 'learning_rate': 2.0833333333333334e-06, 'epoch': 1.57}
